#             |        Inner            |            Outer 1         |         Outer 2           |     Isomer 1             |       Isomer 2
# Z   N   A   |  E[MeV] B20   B22   B30 |  E[MeV] B20   B22   B30    |  E[MeV] B20   B22   B30   | E[MeV] B20   B22   B30   |   E[MeV] B20   B22   B30
 90 110 200     2.311  0.66  0.04  0.04     0.000  0.00  0.00  0.00     0.000  0.00  0.00  0.00     0.000  0.00  0.00  0.00     0.000  0.00  0.00  0.00
 90 111 201     0.756  0.36  0.04  0.00     2.255  0.69  0.03  0.05     1.754  0.83  0.03  0.00     0.409  0.44  0.04  0.00     1.550  0.79  0.02  0.01
 90 112 202     0.901  0.34  0.06  0.00     2.105  0.69  0.03  0.00     0.000  0.00  0.00  0.00     0.711  0.43  0.05  0.00     0.000  0.00  0.00  0.00
 90 113 203     1.323  0.36  0.06  0.00     2.328  0.79  0.01  0.07     1.421  1.59  0.03  0.00     1.067  0.43  0.05  0.00     0.264  1.29  0.00  0.00
 90 114 204     1.736  0.36  0.07  0.00     2.420  0.77  0.00  0.00     1.875  1.59  0.03  0.00     1.262  0.47  0.06  0.00     1.134  1.30  0.00  0.00
 90 115 205     3.392  0.80  0.02  0.00     2.899  1.11  0.03  0.00     2.230  1.55  0.02  0.00     2.046  1.04  0.03  0.00     1.802  1.33  0.00  0.00
 90 116 206     3.205  0.80  0.00  0.00     3.364  1.13  0.01  0.00     2.896  1.57  0.02  0.00     2.660  0.95  0.00  0.03     2.765  1.39  0.01  0.00
 90 117 207     3.972  0.79  0.01  0.00     4.701  1.12  0.02  0.00     4.222  1.36  0.02  0.00     3.334  0.98  0.01  0.02     4.075  1.29  0.03  0.00
 90 118 208     3.408  0.35  0.08  0.00     4.028  0.79  0.00  0.00     5.038  1.14  0.01  0.00     2.350  0.54  0.04  0.00     3.623  0.95  0.00  0.00
 90 119 209     4.453  0.37  0.08  0.00     5.684  0.81  0.01  0.08     7.171  1.19  0.02  0.07     3.023  0.56  0.04  0.00     5.002  0.84  0.00  0.10
 90 120 210     4.632  0.36  0.08  0.00     5.488  0.78  0.01  0.00     7.130  1.15  0.02  0.00     3.395  0.55  0.05  0.00     5.179  0.91  0.00  0.01
 90 121 211     6.154  0.36  0.08  0.00     9.692  1.27  0.03  0.28     5.810  2.01  0.01  0.39     4.636  0.55  0.05  0.00     5.395  1.92  0.00  0.39
 90 122 212     6.335  0.39  0.07  0.00     9.379  1.14  0.03  0.00     0.000  0.00  0.00  0.00     5.040  0.57  0.05  0.00     0.000  0.00  0.00  0.00
 90 123 213     7.553  0.39  0.07  0.00    10.857  1.18  0.03  0.00     7.780  1.84  0.03  0.29     6.013  0.56  0.06  0.00     7.271  1.74  0.03  0.05
 90 124 214     8.079  0.36  0.06  0.00    11.354  1.23  0.04  0.00     8.696  1.92  0.03  0.37     6.715  0.58  0.05  0.00     8.265  1.74  0.03  0.04
 90 125 215    10.511  0.34  0.04  0.00    13.690  1.23  0.03  0.00    10.455  1.87  0.03  0.25     8.144  0.56  0.05  0.00     9.693  1.72  0.03  0.01
 90 126 216    10.112  0.33  0.04  0.00    13.474  1.21  0.04  0.00    10.893  1.96  0.04  0.38     8.324  0.59  0.04  0.00    10.118  1.75  0.04  0.03
 90 127 217     9.390  0.34  0.04  0.00    13.152  1.23  0.03  0.00     9.944  1.95  0.03  0.24     7.385  0.54  0.04  0.00     9.335  1.71  0.04  0.00
 90 128 218     6.841  0.36  0.05  0.00    10.999  1.21  0.04  0.00     8.458  1.94  0.03  0.23     5.646  0.57  0.04  0.00     7.911  1.78  0.04  0.02
 90 129 219     6.421  0.32  0.04  0.00    11.092  1.23  0.03  0.00     8.032  2.02  0.02  0.17     4.927  0.56  0.04  0.00     7.681  1.78  0.04  0.00
 90 130 220     4.925  0.36  0.06  0.00     8.693  1.23  0.01  0.47     8.234  1.82  0.01  0.53     4.441  0.56  0.04  0.00     7.860  1.66  0.01  0.69
 90 131 221     5.097  0.36  0.05  0.06    10.000  1.33  0.02  0.17     0.000  0.00  0.00  0.00     4.170  0.60  0.02  0.02     0.000  0.00  0.00  0.00
 90 132 222     7.383  1.20  0.01  0.43     7.751  1.91  0.02  0.66     0.000  0.00  0.00  0.00     6.615  1.61  0.00  0.67     0.000  0.00  0.00  0.00
 90 133 223     7.801  1.19  0.00  0.42     8.037  1.97  0.01  0.62     2.898  3.97  0.05  0.00     6.511  1.48  0.00  0.66     0.389  3.94 -0.00  0.00
 90 134 224     7.009  1.25  0.01  0.47     7.953  2.12  0.02  0.72     0.000  0.00  0.00  0.00     6.302  1.64  0.00  0.71     0.000  0.00  0.00  0.00
 90 135 225     7.366  1.19  0.02  0.37     6.982  1.65  0.00  0.64     8.177  2.18  0.00  1.13     6.866  1.56  0.00  0.59     6.834  1.68  0.00  0.66
 90 136 226     4.245  0.54  0.02  0.00     6.744  1.29  0.02  0.48     7.084  2.23  0.00  1.04     3.469  0.67  0.00  0.00     5.982  1.64  0.00  0.72
 90 137 227     7.662  1.24  0.01  0.27     6.874  1.65  0.00  0.62     6.899  2.16  0.00  1.01     6.570  1.56  0.00  0.54     6.378  1.84  0.00  0.76
 90 138 228     4.481  0.57  0.03  0.00     6.440  1.25  0.02  0.43     6.140  2.15  0.00  1.03     3.375  0.71  0.01  0.00     5.601  1.64  0.00  0.72
 90 139 229     4.890  0.56  0.03  0.05     7.283  1.28  0.00  0.28     6.251  1.98  0.00  0.86     3.194  0.81  0.01  0.04     5.818  1.76  0.00  0.71
 90 140 230     4.827  0.57  0.05  0.00     6.268  1.21  0.01  0.38     5.515  1.94  0.00  0.92     2.883  0.84  0.00  0.00     5.403  1.81  0.00  0.82
 90 141 231     5.231  0.59  0.04  0.00     6.450  1.21  0.00  0.38     0.000  0.00  0.00  0.00     2.675  0.83  0.00  0.00     0.000  0.00  0.00  0.00
 90 142 232     5.242  0.59  0.05  0.00     6.420  1.21  0.00  0.37     0.000  0.00  0.00  0.00     2.384  0.83  0.00  0.00     0.000  0.00  0.00  0.00
 90 143 233     5.502  0.61  0.04  0.00     6.548  1.22  0.00  0.38     0.000  0.00  0.00  0.00     2.176  0.86  0.00  0.01     0.000  0.00  0.00  0.00
 90 144 234     5.407  0.60  0.04  0.00     6.590  1.22  0.01  0.39     5.188  1.94  0.00  0.88     2.117  0.83  0.00  0.00     5.009  1.88  0.00  0.85
 90 145 235     5.845  0.60  0.05  0.00     7.060  1.27  0.00  0.40     5.582  1.76  0.00  0.75     2.125  0.84  0.00  0.00     5.427  1.73  0.00  0.73
 90 146 236     5.633  0.60  0.05  0.00     7.109  1.28  0.01  0.42     0.000  0.00  0.00  0.00     2.222  0.85  0.00  0.01     0.000  0.00  0.00  0.00
 90 147 237     6.068  0.64  0.04  0.00     7.697  1.24  0.00  0.40     5.947  1.73  0.00  0.70     2.403  0.81  0.00  0.00     5.242  1.66  0.00  0.65
 90 148 238     5.177  0.64  0.05  0.00     7.129  1.28  0.01  0.43     4.824  2.11  0.00  0.94     1.929  0.82  0.00  0.00     4.388  1.75  0.00  0.71
 90 149 239     5.892  0.64  0.05  0.00     8.045  1.30  0.00  0.43     5.456  2.15  0.00  0.93     2.484  0.84  0.00  0.00     4.803  1.80  0.00  0.73
 90 150 240     4.961  0.64  0.05  0.00     7.496  1.29  0.01  0.43     4.982  2.16  0.00  0.95     2.072  0.82  0.00  0.00     3.959  1.72  0.00  0.65
 90 151 241     5.966  0.63  0.06  0.00     8.788  1.29  0.01  0.30     5.932  2.23  0.00  0.89     2.777  0.87  0.00  0.02     4.646  1.78  0.00  0.63
 90 152 242     4.956  0.64  0.06  0.01     7.655  1.26  0.02  0.41     5.423  2.29  0.00  0.95     2.599  0.84  0.01  0.00     3.883  1.74  0.00  0.65
 90 153 243     5.459  0.64  0.05  0.00     8.475  1.29  0.01  0.42     5.866  2.26  0.00  0.92     2.878  0.85  0.01  0.00     3.813  1.75  0.00  0.65
 90 154 244     4.616  0.63  0.05  0.02     7.533  1.26  0.02  0.40     5.554  2.29  0.00  0.92     2.734  0.85  0.01  0.00     3.491  1.77  0.00  0.64
 90 155 245     5.157  0.65  0.05  0.01     8.398  1.27  0.02  0.40     5.945  2.30  0.00  0.92     3.260  0.87  0.02  0.00     3.579  1.75  0.00  0.63
 90 156 246     4.200  0.65  0.05  0.00     7.575  1.32  0.02  0.41     5.543  2.29  0.00  0.89     2.858  0.87  0.01  0.00     3.159  1.80  0.00  0.63
 90 157 247     4.777  0.59  0.06  0.01     8.128  1.32  0.02  0.41     5.804  2.28  0.00  0.88     3.475  0.85  0.02  0.00     3.548  1.88  0.00  0.68
 90 158 248     3.892  0.65  0.06  0.00     7.038  1.32  0.03  0.29     5.323  2.29  0.00  0.83     2.966  0.88  0.02  0.02     3.238  1.81  0.00  0.59
 90 159 249     4.270  0.61  0.05  0.01     7.550  1.29  0.02  0.38     5.331  2.46  0.00  0.91     3.127  0.88  0.02  0.00     3.096  1.84  0.00  0.63
 90 160 250     3.783  0.70  0.06  0.00     7.205  1.38  0.03  0.30     5.034  2.30  0.00  0.80     3.052  0.89  0.02  0.02     3.358  1.84  0.00  0.59
